Iain Stewart; 1964; Scotland; University of Bristol
Krishnaswami Kasturirangan; 1940; India; University of Mumbai
Mohammad Jalal Abbasi-Shavazi; 1965; Iran; University of Isfahan
Ukichiro Nakaya; 1900; Japan; University of Tokyo
Hisashi Kobayashi; 1938; Japan; University of Tokyo
Roel Nusse; 1950; Netherlands; University of Amsterdam
Vladimir Chelomey; 1914; Poland; National Academy of Sciences of Ukraine
Klaus Roth; 1925; Poland; University of Cambridge
Werner Wolfgang Rogosinski; 1894; Poland; University of Freiburg
Gennady Chibisov; 1956; Russia; Moscow Institute of Physics and Technology
Dima Grigoriev; 1954; Russia; Steklov Institute of Mathematics
Dima Grigoriev; 1954; Russia; Saint Petersburg State University
Zeynel Mungan; 1952; Turkey; Istanbul University
John D. Barrow; 1952; United Kingdom; Durham University
Richard Van Der Riet Woolley; 1906; United Kingdom; University of Cambridge
Ronald George Wreyford Norrish; 1897; United Kingdom; University of Cambridge
Marjorie Chibnall; 1915; United Kingdom; University of Cambridge
John Dryzek; 1953; United Kingdom; University of Maryland, College Park
Harold Spencer Jones; 1890; United Kingdom; Latymer Upper School
Richard Van Der Riet Woolley; 1906; United Kingdom; University of Cape Town
Joseph L. Doob; 1910; United States; Harvard University
Arthur L. Samuel; 1901; United States; College of Emporia
Willard Bennett; 1903; United States; Carnegie Institute of Technology
Robert Biscup; 1952; United States; Case Western Reserve University
Edmund Morgan; 1916; United States; Harvard College
Theda Skocpol; 1947; United States; Michigan State University
Maurice W. Long; 1925; United States; Georgia Institute of Technology
Thomas Coohill; 1941; United States; Pennsylvania State University
R. Gordon Wasson; 1898; United States; Columbia University Graduate School of Journalism
Herbert Benson; 1935; United States; Harvard Medical School
Alice Hamilton; 1869; United States; Leipzig University
Robert Biscup; 1952; United States; Ohio University
John Crain; 1960; United States; Southeastern Louisiana University
John Hopfield; 1933; United States; Swarthmore College
C.S. Holling; 1930; United States; University of British Columbia
Peter L. Benson; 1946; United States; University of Denver
Edward Harrison Taylor; 1889; United States; University of Kansas
Maurice W. Long; 1925; United States; University of Kentucky
Ernest Kirkendall; 1914; United States; Wayne State University
Harry M. Tiebout; 1896; United States; Wesleyan University
Robert Howie; 1923; England national football team; Trinity College, Cambridge
Edgar Frank "Ted" Codd; 1923; Dorset; University of Michigan
Donald Davies; 1924; Wales; Imperial College London
Elisabeth Karamichailova; 1897; Austria; University of Vienna
James Gosling; 1955; Canada; Carnegie Mellon University
H.S.M. Coxeter; 1926; Canada; Princeton University
James Gosling; 1955; Canada; University of Calgary
H.S.M. Coxeter; 1926; Canada; University of Toronto
Jean Kuntzmann; 1912; France; University of Paris
Norbert Perrimon; 1958; France; University of Paris
Gerard Salton; 1927; Germany; Harvard University
Gustav Ludwig Hertz; 1887; Germany; Humboldt University of Berlin
Juan Rosai; 1940; Italy; Washington University in St. Louis
Tadatsugu Taniguchi; 1948; Japan; University of Zurich
Pierre Zalloua; 1965; Lebanon; University of California, Davis
Peter Van Nieuwenhuizen; 1938; Netherlands; Utrecht University
Gerard J Holzmann; 1951; Netherlands; Delft University of Technology
Abdus Salam; 1926; Pakistan; St John's College, Cambridge
Michael Oser Rabin; 1931; Poland; Princeton University
Andy Hopper; 1953; Poland; Swansea University
Andy Hopper; 1953; Poland; Computer Laboratory, University of Cambridge
Dimitri Egorov; 1869; Russia; Moscow State University
Cyril Ponnamperuma; 1923; Sri Lanka; University of California, Berkeley
David Southwood; 1945; United Kingdom; Imperial College London
Donald Davies; 1924; United Kingdom; Imperial College London
John C Raven; 1902; United Kingdom; University of London
Robert Howie; 1923; United Kingdom; Trinity College, Cambridge
Antony Hewish; 1924; United Kingdom; King's College, Taunton
Martin J. Taylor; 1952; United Kingdom; Pembroke College, Oxford
Martin J. Taylor; 1952; United Kingdom; King's College London
Edgar Frank "Ted" Codd; 1923; United Kingdom; University of Michigan
Bill Roscoe; 1956; United Kingdom; University of Oxford
Guy Lloyd-Jones; 1966; United Kingdom; University of Huddersfield
Antony Hewish; 1924; United Kingdom; Cavendish Laboratory
Christopher Strachey; 1916; United Kingdom; King's College, Cambridge
Leslie Lamport; 1941; United States; Brandeis University
Shafi Goldwasser; 1958; United States; Carnegie Mellon University
Henry M. Fales; 1927; United States; Rutgers University
Arthur Francis Buddington; 1890; United States; Brown University
Marvin Chester; 1931; United States; California Institute of Technology
Charles Branch Wilson; 1861; United States; Johns Hopkins University
Arthur Byron Coble; 1878; United States; Johns Hopkins University
Andrew S. Tanenbaum; 1944; United States; Massachusetts Institute of Technology
David A. Huffman; 1925; United States; Massachusetts Institute of Technology
Leonard Kleinrock; 1935; United States; Massachusetts Institute of Technology
Leslie Lamport; 1941; United States; Massachusetts Institute of Technology
Michael Schroeder; 1945; United States; Massachusetts Institute of Technology
Robert M. Metcalfe; 1946; United States; Massachusetts Institute of Technology
Thomas H. Cormen; 1956; United States; Massachusetts Institute of Technology
David Julius; 1955; United States; Massachusetts Institute of Technology
David A. Huffman; 1925; United States; Ohio State University
Arthur Francis Buddington; 1890; United States; Princeton University
Marvin Lee Minsky; 1927; United States; Princeton University
Thomas H. Cormen; 1956; United States; Princeton University
Gladys Anderson Emerson; 1903; United States; Stanford University
Robert W Boyd; 1948; United States; University of California, Berkeley
Andrew S. Tanenbaum; 1944; United States; University of California, Berkeley
Kenneth Thompson; 1943; United States; University of California, Berkeley
Shafi Goldwasser; 1958; United States; University of California, Berkeley
Richard Montague; 1930; United States; University of California, Berkeley
David Julius; 1955; United States; University of California, Berkeley
Gladys Anderson Emerson; 1903; United States; University of California, Berkeley
George Whitehead; 1918; United States; University of Chicago
Richard Foltz; 1961; United States; University of Utah
James H. Clark; 1944; United States; University of Utah
Ira Mark Bloom; 1944; United States; City College of New York
Leonard Kleinrock; 1935; United States; City College of New York
Maressa Orzack; 1924; United States; Columbia University
Lynn Conway; 1938; United States; Columbia University
Donald Othmer; 1904; United States; University of Michigan
Frances E. Allen; 1932; United States; University of Michigan
Stephen Arthur Cook; 1939; United States; University of Michigan
Richard Foltz; 1961; United States; Harvard University
Simeon Burt Wolbach; 1880; United States; Harvard University
Dennis MacAlistair Ritchie; 1941; United States; Harvard University
Marvin Lee Minsky; 1927; United States; Harvard University
Robert M. Metcalfe; 1946; United States; Harvard University
Stephen Arthur Cook; 1939; United States; Harvard University
Harold M. Edwards; 1936; United States; Harvard University
J. William Schopf; 1941; United States; Harvard University
Marvin Lee Minsky; 1927; United States; Phillips Academy
Charles J. Epstein; 1933; United States; Harvard College
George Frederick Charles Searle; 1864; Cambridgeshire; University of Cambridge
Edgar Frank "Ted" Codd; 1923; Dorset; Exeter College, Oxford
George Frederick Charles Searle; 1864; England; University of Cambridge
Alan Bundy; 1947; England; University of Leicester
Michael J. C. Gordon; 1948; North Yorkshire; University of Edinburgh
David Drysdale; 1877; Scotland; University of Edinburgh
Matthew Hay; 1855; Scotland; University of Edinburgh
Yiannis Laouris; 1958; Cyprus; Leipzig University
Michael Rapoport; 1948; Germany; University of Paris-Sud
Bernard Katz; 1911; Germany; Leipzig University
Friedrich L. Bauer; 1924; Germany; Ludwig Maximilian University of Munich
Konrad Zuse; 1910; Germany; Technical University of Berlin
C. P. Ramanujam; 1938; India; Tata Institute of Fundamental Research
Gian Nicola Babini; 1944; Italy; University of Bologna
Juan Rosai; 1940; Italy; University of Buenos Aires
Tadatsugu Taniguchi; 1948; Japan; University of Tsukuba
Abdus Salam; 1926; Pakistan; Government College University (Lahore)
Abdus Salam; 1926; Pakistan; University of the Punjab
Michael Oser Rabin; 1931; Poland; Hebrew University of Jerusalem
Cyril Ponnamperuma; 1923; Sri Lanka; Birkbeck, University of London
Cyril Ponnamperuma; 1923; Sri Lanka; University of Madras
Klim Ivanovich Churyumov; 1937; Ukraine; Taras Shevchenko National University of Kyiv
David Conlon; 1982; United Kingdom; University of Cambridge
George Frederick Charles Searle; 1864; United Kingdom; University of Cambridge
David Drysdale; 1877; United Kingdom; University of Edinburgh
Matthew Hay; 1855; United Kingdom; University of Edinburgh
Michael J. C. Gordon; 1948; United Kingdom; University of Edinburgh
Alan Bundy; 1947; United Kingdom; University of Leicester
Antony Hewish; 1924; United Kingdom; Gonville and Caius College, Cambridge
Edgar Frank "Ted" Codd; 1923; United Kingdom; Exeter College, Oxford
David Southwood; 1945; United Kingdom; Queen Mary University of London
Peter Hilton; 1923; United Kingdom; The Queen's College, Oxford
David Conlon; 1982; United Kingdom; Trinity College, Dublin
John Pasta; 1918; United States; New York University
Gladys Anderson Emerson; 1903; United States; University of Science and Arts of Oklahoma
Charles J. Epstein; 1933; United States; Central High School (Philadelphia)
James H. Clark; 1944; United States; University of New Orleans
Michael Schroeder; 1945; United States; Washington State University
Ira Mark Bloom; 1944; United States; Syracuse University College of Law
Charles Branch Wilson; 1861; United States; Colby College
Arthur Byron Coble; 1878; United States; Gettysburg College
Charles J. Epstein; 1933; United States; Harvard Medical School
Roderick J. McDavis; 1948; United States; Ohio University
Frances E. Allen; 1932; United States; University at Albany, SUNY
Gary Martin; 1949; United States; University of Kentucky
Gary Martin; 1949; United States; University of Pittsburgh
Standford Moore; 1913; United States; Vanderbilt University
Robert K. Crane; 1919; United States; Washington College
David Conlon; 1982; Republic of Ireland; University of Cambridge
David Conlon; 1982; Republic of Ireland; Trinity College, Dublin
Klim Ivanovich Churyumov; 1937; Mykolaiv Oblast; Taras Shevchenko National University of Kyiv
Norman Haworth; 1883; Lancashire; University of Manchester
Oreste Piro; 1954; Argentina; National University of La Plata
Rodney Allen Brooks; 1954; Australia; Stanford University
William George Unruh; 1945; Canada; Princeton University
William Giauque; 1895; Canada; University of California, Berkeley
William George Unruh; 1945; Canada; Doctor of Philosophy
Yigong Shi; 1967; China; Tsinghua University
Yigong Shi; 1967; China; Johns Hopkins University
Stanislav Grof; 1931; Czech Republic; Charles University in Prague
Emmanuel Le Roy Ladurie; 1929; France; University of Paris
Bernard Lyot; 1897; France; University of Paris
Raoul Bott; 1923; Hungary; Carnegie Mellon University
Eszter Hargittai; 1973; Hungary; Princeton University
J. H. C. Whitehead; 1904; India; Princeton University
Willem Einthoven; 1860; Indonesia; Utrecht University
Eugenio Calabi; 1923; Italy; Massachusetts Institute of Technology
Eugenio Calabi; 1923; Italy; Princeton University
Guido Fubini; 1879; Italy; Scuola Normale Superiore di Pisa
Luigi Bianchi; 1856; Italy; Scuola Normale Superiore di Pisa
Nicolaas Bloembergen; 1920; Netherlands; Leiden University
Nicolaas Bloembergen; 1920; Netherlands; Utrecht University
Tinus Tels; 1926; Netherlands; Delft University of Technology
Emil Leon Post; 1897; Poland; Mathematics
Emil Leon Post; 1897; Poland; City College of New York
Ilya Frank; 1908; Russia; Moscow State University
Leonid Anatolievich Levin; 1948; Ukraine; Massachusetts Institute of Technology
Leonid Anatolievich Levin; 1948; Ukraine; Moscow State University
Norman Haworth; 1883; United Kingdom; University of Manchester
John Paul Wild; 1923; United Kingdom; Peterhouse, Cambridge
Herbert C. Brown; 1912; United Kingdom; University of Chicago
